agent,params,total_mean,total_std,step_mean,last50_mean
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=300",134.1,13.803260484392808,0.298,0.334
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=400",130.26,12.274868634734956,0.28946666666666665,0.3388
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=500",128.46,11.62275354638478,0.28546666666666665,0.3296
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=600",124.62,10.923168038623226,0.2769333333333333,0.3176
decaying_epsilon_greedy,"ctx_eps_start=1.0,decay=700",122.5,11.517378173872732,0.2722222222222222,0.3144
ucb,c=0.1,121.7,21.935587523474265,0.27044444444444443,0.2792
ucb,c=0.2,128.32,16.53655344985768,0.28515555555555555,0.2944
ucb,c=0.3,128.16,14.168076792564333,0.2848,0.2972
ucb,c=0.5,128.06,11.533273602928181,0.28457777777777776,0.2996
ucb,c=0.7,124.86,11.754165219189323,0.27746666666666664,0.2964
ucb,c=1.0,123.02,11.77707943422307,0.2733777777777778,0.2816
ucb,c=1.5,116.72,10.853644549182548,0.25937777777777776,0.272
ucb,c=2.0,116.52,11.337089573607505,0.25893333333333335,0.2744
ucb,c=3.0,113.18,10.013371060736738,0.25151111111111113,0.2516
ucb,c=5.0,112.12,10.993889211739402,0.24915555555555555,0.2612
ucb,c=7.0,111.84,10.49639938264546,0.24853333333333333,0.2552
ucb,c=10.0,112.6,10.762899237658969,0.25022222222222223,0.2484
ucb,ctx_c=0.1,140.08,20.36157164857369,0.3112888888888889,0.3216
ucb,ctx_c=0.2,143.48,14.978971927338673,0.31884444444444443,0.3356
ucb,ctx_c=0.3,142.12,14.578943720311154,0.3158222222222222,0.3336
ucb,ctx_c=0.5,140.66,12.675346149119557,0.3125777777777778,0.334
ucb,ctx_c=0.7,137.66,13.630275125616505,0.30591111111111113,0.3284
ucb,ctx_c=1.0,133.86,12.420966145996855,0.29746666666666666,0.3136
ucb,ctx_c=1.5,128.7,11.164676439557038,0.286,0.3004
ucb,ctx_c=2.0,124.78,11.62805228746414,0.27728888888888886,0.2836
ucb,ctx_c=3.0,121.9,11.713667231059622,0.2708888888888889,0.286
ucb,ctx_c=5.0,116.66,11.181431035426547,0.25924444444444444,0.2672
ucb,ctx_c=7.0,115.22,10.486734477424323,0.25604444444444446,0.2608
ucb,ctx_c=10.0,113.6,10.748023074035522,0.25244444444444447,0.2596
